2079.0 7150.0 9.34
2081.0 7160.0 9.37
2083.0 7530.0 9.44
2085.0 7370.0 9.42
2087.0 7670.0 9.52
2089.0 6630.0 9.21
2091.0 6360.0 9.13
2093.0 7100.0 9.35
2095.0 7850.0 9.55
2097.0 6780.0 9.21
2099.0 6150.0 9.08
2101.0 6210.0 9.15
2103.0 7150.0 9.34
2105.0 7160.0 9.37
2107.0 7530.0 9.44
2109.0 7370.0 9.42
2111.0 7670.0 9.52
2113.0 6630.0 9.21
2115.0 6360.0 9.13
2117.0 7100.0 9.35
2119.0 7850.0 9.55
2121.0 6780.0 9.21
2123.0 6150.0 9.08
2125.0 6210.0 9.15
2127.0 7150.0 9.34
2129.0 7160.0 9.37
2131.0 7530.0 9.44
2133.0 7370.0 9.42
2135.0 7670.0 9.52
2137.0 6630.0 9.21
2139.0 6360.0 9.13
2141.0 7100.0 9.35
2143.0 7850.0 9.55
2145.0 6780.0 9.21
2147.0 6150.0 9.08
2149.0 6210.0 9.15
2151.0 7150.0 9.34
2153.0 7160.0 9.37
2155.0 7530.0 9.44
2157.0 7370.0 9.42
2159.0 7670.0 9.52
2161.0 6630.0 9.21
2163.0 6360.0 9.13
2165.0 7100.0 9.35
2167.0 7850.0 9.55
2169.0 6780.0 9.21
2171.0 6150.0 9.08
2173.0 6210.0 9.15
2175.0 7150.0 9.34
2177.0 7160.0 9.37
2179.0 7530.0 9.44
2181.0 7370.0 9.42
2183.0 7670.0 9.52
2185.0 6630.0 9.21
2187.0 6360.0 9.13
2189.0 7100.0 9.35
2191.0 7850.0 9.55
2193.0 6780.0 9.21
2195.0 6150.0 9.08
2197.0 6210.0 9.15
2199.0 7150.0 9.34
2201.0 7160.0 9.37
